nom_ent,cve_ent,ambito,clave_enigh,nombre_enigh,codigo,serie_api,es_comida_fuera
Tabasco,27,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,906211,FALSE
Tabasco,27,Urbano,011621,Limón,048,906204,FALSE
Tabasco,27,Urbano,011633,Manzana y perón,049,906205,FALSE
Tabasco,27,Urbano,011712,Lechuga,071,906223,FALSE
Tabasco,27,Urbano,011721,Calabaza,060,906216,FALSE
Tabasco,27,Urbano,011722,Chayote,062,906218,FALSE
Tabasco,27,Urbano,011725,Chile serrano,065,906220,FALSE
Tabasco,27,Urbano,011727,Jitomate (tomate rojo),070,906222,FALSE
Tabasco,27,Urbano,011728,Pepino,075,906226,FALSE
Tabasco,27,Urbano,011729,Tomate verde,076,906227,FALSE
Tabasco,27,Urbano,011743,Cebolla,061,906217,FALSE
Tabasco,27,Urbano,011746,Nopal,072,906224,FALSE
Tabasco,27,Urbano,011748,Zanahoria,078,906228,FALSE
Tabasco,27,Urbano,011751,Papa,073,906225,FALSE
Tabasco,27,Urbano,011761,Frijol en grano,068,906234,FALSE
Tabasco,27,Urbano,011797,Frijol procesado,069,906239,FALSE
Tabasco,27,Urbano,011810,Azúcar,082,906246,FALSE
Tabasco,27,Urbano,011911,Alimentos preparados para consumo inmediato,269,906272,FALSE
Tabasco,27,Urbano,011942,Cilantro,087,906231,FALSE
Tabasco,27,Urbano,012100,Jugos de frutas o verduras envasados,095,906243,FALSE
Tabasco,27,Urbano,012201,Café soluble,096,906248,FALSE
Tabasco,27,Urbano,012501,Agua natural embotellada,099,906252,FALSE
Tabasco,27,Urbano,012601,Refrescos sabor cola,100,906253,FALSE
Tabasco,27,Urbano,012602,Refrescos de otros sabores,100,906253,FALSE
Tabasco,27,Urbano,111111,Desayunos,25,906267,TRUE
Tabasco,27,Urbano,111112,Comidas,25,906267,TRUE
Tabasco,27,Urbano,111113,Cenas,25,906267,TRUE
Tabasco,27,Urbano,111124,Otros alimentos cocinados,269,906272,FALSE
Tabasco,27,Urbano,111126,Pollos rostizados,267,906271,FALSE
Tabasco,27,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,906156,FALSE
Tabasco,27,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,906156,FALSE
Tabasco,27,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,906164,FALSE
Tabasco,27,Urbano,181134,Plátano verde y Tabasco,055,906211,FALSE
Tamaulipas,28,Urbano,011111,Arroz en grano,001,906582,FALSE
Tamaulipas,28,Urbano,011131,Tortillas de maíz,014,906568,FALSE
Tamaulipas,28,Urbano,011132,Tortillas de harina de trigo,015,906580,FALSE
Tamaulipas,28,Urbano,011133,Pan,008,906571,FALSE
Tamaulipas,28,Urbano,011134,Pan de caja,009,906572,FALSE
Tamaulipas,28,Urbano,011135,Galletas dulces,004,906577,FALSE
Tamaulipas,28,Urbano,011137,Pan dulce a granel,010,906573,FALSE
Tamaulipas,28,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,906579,FALSE
Tamaulipas,28,Urbano,011192,Tostadas,016,906569,FALSE
Tamaulipas,28,Urbano,011221,Bistec de res,018,906591,FALSE
Tamaulipas,28,Urbano,011224,Molida de res,018,906591,FALSE
Tamaulipas,28,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,906586,FALSE
Tamaulipas,28,Urbano,011231,Jamón de puerco,021,906596,FALSE
Tamaulipas,28,Urbano,011252,Chorizo de puerco,020,906595,FALSE
Tamaulipas,28,Urbano,011411,Leche entera fresca,034,906608,FALSE
Tamaulipas,28,Urbano,011433,Crema,030,906615,FALSE
Tamaulipas,28,Urbano,011451,Queso fresco,037,906617,FALSE
Tamaulipas,28,Urbano,011454,Queso Oaxaca o asadero,039,906619,FALSE
Tamaulipas,28,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,906621,FALSE
Tamaulipas,28,Urbano,011481,Huevo de gallina,031,906625,FALSE
Tamaulipas,28,Urbano,011512,Otros aceites vegetales comestibles,042,906628,FALSE
Tamaulipas,28,Urbano,011592,Chicharrón,019,906594,FALSE
Tamaulipas,28,Urbano,011611,Aguacate,045,906631,FALSE
Tamaulipas,28,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,906641,FALSE
Tamaulipas,28,Urbano,011621,Limón,048,906634,FALSE
Tamaulipas,28,Urbano,011633,Manzana y perón,049,906635,FALSE
Tamaulipas,28,Urbano,011712,Lechuga,071,906653,FALSE
Tamaulipas,28,Urbano,011721,Calabaza,060,906646,FALSE
Tamaulipas,28,Urbano,011722,Chayote,062,906648,FALSE
Tamaulipas,28,Urbano,011725,Chile serrano,065,906650,FALSE
Tamaulipas,28,Urbano,011727,Jitomate (tomate rojo),070,906652,FALSE
Tamaulipas,28,Urbano,011728,Pepino,075,906656,FALSE
Tamaulipas,28,Urbano,011729,Tomate verde,076,906657,FALSE
Tamaulipas,28,Urbano,011743,Cebolla,061,906647,FALSE
Tamaulipas,28,Urbano,011746,Nopal,072,906654,FALSE
Tamaulipas,28,Urbano,011748,Zanahoria,078,906658,FALSE
Tamaulipas,28,Urbano,011751,Papa,073,906655,FALSE
Tamaulipas,28,Urbano,011761,Frijol en grano,068,906664,FALSE
Tamaulipas,28,Urbano,011797,Frijol procesado,069,906669,FALSE
Tamaulipas,28,Urbano,011810,Azúcar,082,906676,FALSE
Tamaulipas,28,Urbano,011911,Alimentos preparados para consumo inmediato,269,906702,FALSE
Tamaulipas,28,Urbano,011942,Cilantro,087,906661,FALSE
Tamaulipas,28,Urbano,012100,Jugos de frutas o verduras envasados,095,906673,FALSE
Tamaulipas,28,Urbano,012201,Café soluble,096,906678,FALSE
Tamaulipas,28,Urbano,012501,Agua natural embotellada,099,906682,FALSE
Tamaulipas,28,Urbano,012601,Refrescos sabor cola,100,906683,FALSE
Tamaulipas,28,Urbano,012602,Refrescos de otros sabores,100,906683,FALSE
Tamaulipas,28,Urbano,111111,Desayunos,25,906697,TRUE
Tamaulipas,28,Urbano,111112,Comidas,25,906697,TRUE
Tamaulipas,28,Urbano,111113,Cenas,25,906697,TRUE
Tamaulipas,28,Urbano,111124,Otros alimentos cocinados,269,906702,FALSE
Tamaulipas,28,Urbano,111126,Pollos rostizados,267,906701,FALSE
Tamaulipas,28,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,906586,FALSE
Tamaulipas,28,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,906586,FALSE
Tamaulipas,28,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,906594,FALSE
Tamaulipas,28,Urbano,181134,Plátano verde y Tabasco,055,906641,FALSE
Tlaxcala,29,Urbano,011111,Arroz en grano,001,907012,FALSE
Tlaxcala,29,Urbano,011131,Tortillas de maíz,014,906998,FALSE
Tlaxcala,29,Urbano,011132,Tortillas de harina de trigo,015,907010,FALSE
Tlaxcala,29,Urbano,011133,Pan,008,907001,FALSE
Tlaxcala,29,Urbano,011134,Pan de caja,009,907002,FALSE
Tlaxcala,29,Urbano,011135,Galletas dulces,004,907007,FALSE
Tlaxcala,29,Urbano,011137,Pan dulce a granel,010,907003,FALSE
Tlaxcala,29,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,907009,FALSE
Tlaxcala,29,Urbano,011192,Tostadas,016,906999,FALSE
Tlaxcala,29,Urbano,011221,Bistec de res,018,907021,FALSE
Tlaxcala,29,Urbano,011224,Molida de res,018,907021,FALSE
Tlaxcala,29,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,907016,FALSE
Tlaxcala,29,Urbano,011231,Jamón de puerco,021,907026,FALSE
Tlaxcala,29,Urbano,011252,Chorizo de puerco,020,907025,FALSE
Tlaxcala,29,Urbano,011411,Leche entera fresca,034,907038,FALSE
Tlaxcala,29,Urbano,011433,Crema,030,907045,FALSE
Tlaxcala,29,Urbano,011451,Queso fresco,037,907047,FALSE
Tlaxcala,29,Urbano,011454,Queso Oaxaca o asadero,039,907049,FALSE
Tlaxcala,29,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,907051,FALSE
Tlaxcala,29,Urbano,011481,Huevo de gallina,031,907055,FALSE
Tlaxcala,29,Urbano,011512,Otros aceites vegetales comestibles,042,907058,FALSE
Tlaxcala,29,Urbano,011592,Chicharrón,019,907024,FALSE
Tlaxcala,29,Urbano,011611,Aguacate,045,907061,FALSE
Tlaxcala,29,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,907071,FALSE
Tlaxcala,29,Urbano,011621,Limón,048,907064,FALSE
Tlaxcala,29,Urbano,011633,Manzana y perón,049,907065,FALSE
Tlaxcala,29,Urbano,011712,Lechuga,071,907083,FALSE
Tlaxcala,29,Urbano,011721,Calabaza,060,907076,FALSE
Tlaxcala,29,Urbano,011722,Chayote,062,907078,FALSE
Tlaxcala,29,Urbano,011725,Chile serrano,065,907080,FALSE
Tlaxcala,29,Urbano,011727,Jitomate (tomate rojo),070,907082,FALSE
Tlaxcala,29,Urbano,011728,Pepino,075,907086,FALSE
Tlaxcala,29,Urbano,011729,Tomate verde,076,907087,FALSE
Tlaxcala,29,Urbano,011743,Cebolla,061,907077,FALSE
Tlaxcala,29,Urbano,011746,Nopal,072,907084,FALSE
Tlaxcala,29,Urbano,011748,Zanahoria,078,907088,FALSE
Tlaxcala,29,Urbano,011751,Papa,073,907085,FALSE
Tlaxcala,29,Urbano,011761,Frijol en grano,068,907094,FALSE
Tlaxcala,29,Urbano,011797,Frijol procesado,069,907099,FALSE
Tlaxcala,29,Urbano,011810,Azúcar,082,907106,FALSE
Tlaxcala,29,Urbano,011911,Alimentos preparados para consumo inmediato,269,907132,FALSE
Tlaxcala,29,Urbano,011942,Cilantro,087,907091,FALSE
Tlaxcala,29,Urbano,012100,Jugos de frutas o verduras envasados,095,907103,FALSE
Tlaxcala,29,Urbano,012201,Café soluble,096,907108,FALSE
Tlaxcala,29,Urbano,012501,Agua natural embotellada,099,907112,FALSE
Tlaxcala,29,Urbano,012601,Refrescos sabor cola,100,907113,FALSE
Tlaxcala,29,Urbano,012602,Refrescos de otros sabores,100,907113,FALSE
Tlaxcala,29,Urbano,111111,Desayunos,25,907127,TRUE
Tlaxcala,29,Urbano,111112,Comidas,25,907127,TRUE
Tlaxcala,29,Urbano,111113,Cenas,25,907127,TRUE
Tlaxcala,29,Urbano,111124,Otros alimentos cocinados,269,907132,FALSE
Tlaxcala,29,Urbano,111126,Pollos rostizados,267,907131,FALSE
Tlaxcala,29,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,907016,FALSE
Tlaxcala,29,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,907016,FALSE
Tlaxcala,29,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,907024,FALSE
Tlaxcala,29,Urbano,181134,Plátano verde y Tabasco,055,907071,FALSE
Veracruz,30,Urbano,011111,Arroz en grano,001,907442,FALSE
Veracruz,30,Urbano,011131,Tortillas de maíz,014,907428,FALSE
Veracruz,30,Urbano,011132,Tortillas de harina de trigo,015,907440,FALSE
Veracruz,30,Urbano,011133,Pan,008,907431,FALSE
Veracruz,30,Urbano,011134,Pan de caja,009,907432,FALSE
Veracruz,30,Urbano,011135,Galletas dulces,004,907437,FALSE
Veracruz,30,Urbano,011137,Pan dulce a granel,010,907433,FALSE
Veracruz,30,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,907439,FALSE
Veracruz,30,Urbano,011192,Tostadas,016,907429,FALSE
Veracruz,30,Urbano,011221,Bistec de res,018,907451,FALSE
Veracruz,30,Urbano,011224,Molida de res,018,907451,FALSE
Veracruz,30,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,907446,FALSE
Veracruz,30,Urbano,011231,Jamón de puerco,021,907456,FALSE
Veracruz,30,Urbano,011252,Chorizo de puerco,020,907455,FALSE
Veracruz,30,Urbano,011411,Leche entera fresca,034,907468,FALSE
Veracruz,30,Urbano,011433,Crema,030,907475,FALSE
Veracruz,30,Urbano,011451,Queso fresco,037,907477,FALSE
Veracruz,30,Urbano,011454,Queso Oaxaca o asadero,039,907479,FALSE
Veracruz,30,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,907481,FALSE
Veracruz,30,Urbano,011481,Huevo de gallina,031,907485,FALSE
Veracruz,30,Urbano,011512,Otros aceites vegetales comestibles,042,907488,FALSE
Veracruz,30,Urbano,011592,Chicharrón,019,907454,FALSE
Veracruz,30,Urbano,011611,Aguacate,045,907491,FALSE
Veracruz,30,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,907501,FALSE
Veracruz,30,Urbano,011621,Limón,048,907494,FALSE
Veracruz,30,Urbano,011633,Manzana y perón,049,907495,FALSE
Veracruz,30,Urbano,011712,Lechuga,071,907513,FALSE
Veracruz,30,Urbano,011721,Calabaza,060,907506,FALSE
Veracruz,30,Urbano,011722,Chayote,062,907508,FALSE
Veracruz,30,Urbano,011725,Chile serrano,065,907510,FALSE
Veracruz,30,Urbano,011727,Jitomate (tomate rojo),070,907512,FALSE
Veracruz,30,Urbano,011728,Pepino,075,907516,FALSE
Veracruz,30,Urbano,011729,Tomate verde,076,907517,FALSE
Veracruz,30,Urbano,011743,Cebolla,061,907507,FALSE
Veracruz,30,Urbano,011746,Nopal,072,907514,FALSE
Veracruz,30,Urbano,011748,Zanahoria,078,907518,FALSE
Veracruz,30,Urbano,011751,Papa,073,907515,FALSE
Veracruz,30,Urbano,011761,Frijol en grano,068,907524,FALSE
Veracruz,30,Urbano,011797,Frijol procesado,069,907529,FALSE
Veracruz,30,Urbano,011810,Azúcar,082,907536,FALSE
Veracruz,30,Urbano,011911,Alimentos preparados para consumo inmediato,269,907562,FALSE
Veracruz,30,Urbano,011942,Cilantro,087,907521,FALSE
Veracruz,30,Urbano,012100,Jugos de frutas o verduras envasados,095,907533,FALSE
Veracruz,30,Urbano,012201,Café soluble,096,907538,FALSE
Veracruz,30,Urbano,012501,Agua natural embotellada,099,907542,FALSE
Veracruz,30,Urbano,012601,Refrescos sabor cola,100,907543,FALSE
Veracruz,30,Urbano,012602,Refrescos de otros sabores,100,907543,FALSE
Veracruz,30,Urbano,111111,Desayunos,25,907557,TRUE
Veracruz,30,Urbano,111112,Comidas,25,907557,TRUE
Veracruz,30,Urbano,111113,Cenas,25,907557,TRUE
Veracruz,30,Urbano,111124,Otros alimentos cocinados,269,907562,FALSE
Veracruz,30,Urbano,111126,Pollos rostizados,267,907561,FALSE
Veracruz,30,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,907446,FALSE
Veracruz,30,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,907446,FALSE
Veracruz,30,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,907454,FALSE
Veracruz,30,Urbano,181134,Plátano verde y Tabasco,055,907501,FALSE
Yucatán,31,Urbano,011111,Arroz en grano,001,907872,FALSE
Yucatán,31,Urbano,011131,Tortillas de maíz,014,907858,FALSE
Yucatán,31,Urbano,011132,Tortillas de harina de trigo,015,907870,FALSE
Yucatán,31,Urbano,011133,Pan,008,907861,FALSE
Yucatán,31,Urbano,011134,Pan de caja,009,907862,FALSE
Yucatán,31,Urbano,011135,Galletas dulces,004,907867,FALSE
Yucatán,31,Urbano,011137,Pan dulce a granel,010,907863,FALSE
Yucatán,31,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,907869,FALSE
Yucatán,31,Urbano,011192,Tostadas,016,907859,FALSE
Yucatán,31,Urbano,011221,Bistec de res,018,907881,FALSE
Yucatán,31,Urbano,011224,Molida de res,018,907881,FALSE
Yucatán,31,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,907876,FALSE
Yucatán,31,Urbano,011231,Jamón de puerco,021,907886,FALSE
Yucatán,31,Urbano,011252,Chorizo de puerco,020,907885,FALSE
Yucatán,31,Urbano,011411,Leche entera fresca,034,907898,FALSE
Yucatán,31,Urbano,011433,Crema,030,907905,FALSE
Yucatán,31,Urbano,011451,Queso fresco,037,907907,FALSE
Yucatán,31,Urbano,011454,Queso Oaxaca o asadero,039,907909,FALSE
Yucatán,31,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,907911,FALSE
Yucatán,31,Urbano,011481,Huevo de gallina,031,907915,FALSE
Yucatán,31,Urbano,011512,Otros aceites vegetales comestibles,042,907918,FALSE
Yucatán,31,Urbano,011592,Chicharrón,019,907884,FALSE
Yucatán,31,Urbano,011611,Aguacate,045,907921,FALSE
Yucatán,31,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,907931,FALSE
Yucatán,31,Urbano,011621,Limón,048,907924,FALSE
Yucatán,31,Urbano,011633,Manzana y perón,049,907925,FALSE
Yucatán,31,Urbano,011712,Lechuga,071,907943,FALSE
Yucatán,31,Urbano,011721,Calabaza,060,907936,FALSE
Yucatán,31,Urbano,011722,Chayote,062,907938,FALSE
Yucatán,31,Urbano,011725,Chile serrano,065,907940,FALSE
Yucatán,31,Urbano,011727,Jitomate (tomate rojo),070,907942,FALSE
Yucatán,31,Urbano,011728,Pepino,075,907946,FALSE
Yucatán,31,Urbano,011729,Tomate verde,076,907947,FALSE
Yucatán,31,Urbano,011743,Cebolla,061,907937,FALSE
Yucatán,31,Urbano,011746,Nopal,072,907944,FALSE
Yucatán,31,Urbano,011748,Zanahoria,078,907948,FALSE
Yucatán,31,Urbano,011751,Papa,073,907945,FALSE
Yucatán,31,Urbano,011761,Frijol en grano,068,907954,FALSE
Yucatán,31,Urbano,011797,Frijol procesado,069,907959,FALSE
Yucatán,31,Urbano,011810,Azúcar,082,907966,FALSE
Yucatán,31,Urbano,011911,Alimentos preparados para consumo inmediato,269,907992,FALSE
Yucatán,31,Urbano,011942,Cilantro,087,907951,FALSE
Yucatán,31,Urbano,012100,Jugos de frutas o verduras envasados,095,907963,FALSE
Yucatán,31,Urbano,012201,Café soluble,096,907968,FALSE
Yucatán,31,Urbano,012501,Agua natural embotellada,099,907972,FALSE
Yucatán,31,Urbano,012601,Refrescos sabor cola,100,907973,FALSE
Yucatán,31,Urbano,012602,Refrescos de otros sabores,100,907973,FALSE
Yucatán,31,Urbano,111111,Desayunos,25,907987,TRUE
Yucatán,31,Urbano,111112,Comidas,25,907987,TRUE
Yucatán,31,Urbano,111113,Cenas,25,907987,TRUE
Yucatán,31,Urbano,111124,Otros alimentos cocinados,269,907992,FALSE
Yucatán,31,Urbano,111126,Pollos rostizados,267,907991,FALSE
Yucatán,31,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,907876,FALSE
Yucatán,31,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,907876,FALSE
Yucatán,31,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,907884,FALSE
Yucatán,31,Urbano,181134,Plátano verde y Tabasco,055,907931,FALSE
Zacatecas,32,Urbano,011111,Arroz en grano,001,908302,FALSE
Zacatecas,32,Urbano,011131,Tortillas de maíz,014,908288,FALSE
Zacatecas,32,Urbano,011132,Tortillas de harina de trigo,015,908300,FALSE
Zacatecas,32,Urbano,011133,Pan,008,908291,FALSE
Zacatecas,32,Urbano,011134,Pan de caja,009,908292,FALSE
Zacatecas,32,Urbano,011135,Galletas dulces,004,908297,FALSE
Zacatecas,32,Urbano,011137,Pan dulce a granel,010,908293,FALSE
Zacatecas,32,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,908299,FALSE
Zacatecas,32,Urbano,011192,Tostadas,016,908289,FALSE
Zacatecas,32,Urbano,011221,Bistec de res,018,908311,FALSE
Zacatecas,32,Urbano,011224,Molida de res,018,908311,FALSE
Zacatecas,32,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,908306,FALSE
Zacatecas,32,Urbano,011231,Jamón de puerco,021,908316,FALSE
Zacatecas,32,Urbano,011252,Chorizo de puerco,020,908315,FALSE
Zacatecas,32,Urbano,011411,Leche entera fresca,034,908328,FALSE
Zacatecas,32,Urbano,011433,Crema,030,908335,FALSE
Zacatecas,32,Urbano,011451,Queso fresco,037,908337,FALSE
Zacatecas,32,Urbano,011454,Queso Oaxaca o asadero,039,908339,FALSE
Zacatecas,32,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,908341,FALSE
Zacatecas,32,Urbano,011481,Huevo de gallina,031,908345,FALSE
Zacatecas,32,Urbano,011512,Otros aceites vegetales comestibles,042,908348,FALSE
Zacatecas,32,Urbano,011592,Chicharrón,019,908314,FALSE
Zacatecas,32,Urbano,011611,Aguacate,045,908351,FALSE
Zacatecas,32,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,908361,FALSE
Zacatecas,32,Urbano,011621,Limón,048,908354,FALSE
Zacatecas,32,Urbano,011633,Manzana y perón,049,908355,FALSE
Zacatecas,32,Urbano,011712,Lechuga,071,908373,FALSE
Zacatecas,32,Urbano,011721,Calabaza,060,908366,FALSE
Zacatecas,32,Urbano,011722,Chayote,062,908368,FALSE
Zacatecas,32,Urbano,011725,Chile serrano,065,908370,FALSE
Zacatecas,32,Urbano,011727,Jitomate (tomate rojo),070,908372,FALSE
Zacatecas,32,Urbano,011728,Pepino,075,908376,FALSE
Zacatecas,32,Urbano,011729,Tomate verde,076,908377,FALSE
Zacatecas,32,Urbano,011743,Cebolla,061,908367,FALSE
Zacatecas,32,Urbano,011746,Nopal,072,908374,FALSE
Zacatecas,32,Urbano,011748,Zanahoria,078,908378,FALSE
Zacatecas,32,Urbano,011751,Papa,073,908375,FALSE
Zacatecas,32,Urbano,011761,Frijol en grano,068,908384,FALSE
Zacatecas,32,Urbano,011797,Frijol procesado,069,908389,FALSE
Zacatecas,32,Urbano,011810,Azúcar,082,908396,FALSE
Zacatecas,32,Urbano,011911,Alimentos preparados para consumo inmediato,269,908422,FALSE
Zacatecas,32,Urbano,011942,Cilantro,087,908381,FALSE
Zacatecas,32,Urbano,012100,Jugos de frutas o verduras envasados,095,908393,FALSE
Zacatecas,32,Urbano,012201,Café soluble,096,908398,FALSE
Zacatecas,32,Urbano,012501,Agua natural embotellada,099,908402,FALSE
Zacatecas,32,Urbano,012601,Refrescos sabor cola,100,908403,FALSE
Zacatecas,32,Urbano,012602,Refrescos de otros sabores,100,908403,FALSE
Zacatecas,32,Urbano,111111,Desayunos,25,908417,TRUE
Zacatecas,32,Urbano,111112,Comidas,25,908417,TRUE
Zacatecas,32,Urbano,111113,Cenas,25,908417,TRUE
Zacatecas,32,Urbano,111124,Otros alimentos cocinados,269,908422,FALSE
Zacatecas,32,Urbano,111126,Pollos rostizados,267,908421,FALSE
Zacatecas,32,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,908306,FALSE
Zacatecas,32,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,908306,FALSE
Zacatecas,32,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,908314,FALSE
Zacatecas,32,Urbano,181134,Plátano verde y Tabasco,055,908361,FALSE
