clave,precio,nom_ent,cantidad,cantidad_se,cantidad_cv,cantidad_low,cantidad_upp,valor
011132,73.3333333333334,Jalisco,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,36.6666666666667
011132,42.7807486631016,Michoacán,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,21.3903743315508
011132,80.6451612903226,Morelos,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,40.3225806451613
011132,62.3885918003565,México,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,31.1942959001783
011132,67.5,Nayarit,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,33.75
011132,48,Nuevo León,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,24
011132,67.7966101694915,Oaxaca,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,33.8983050847458
011132,40,Puebla,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,20
011132,78.4313725490196,Querétaro,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,39.2156862745098
011132,78.4313725490196,Quintana Roo,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,39.2156862745098
011132,50,San Luis Potosí,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,25
011132,49,Sinaloa,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,24.5
011132,50,Sonora,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,25
011132,76,Tabasco,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,38
011132,66.6666666666667,Tamaulipas,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,33.3333333333333
011132,76.6488413547237,Tlaxcala,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,38.3244206773619
011132,65.9536541889483,Veracruz,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,32.9768270944742
011132,71.301247771836,Yucatán,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,35.650623885918
011132,50,Zacatecas,0.5,0.0155239918990394,0.0310479837980787,0.5,0.561,25
011133,72.9166666666667,Aguascalientes,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,21.875
011133,95.2380952380952,Baja California,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,28.5714285714286
011133,116.666666666667,Baja California Sur,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,35
011133,57.1428571428572,Campeche,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,17.1428571428571
011133,50,Chiapas,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,15
011133,87.5,Chihuahua,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,26.25
011133,42.8571428571429,Ciudad de México,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,12.8571428571429
011133,91.6666666666667,Coahuila,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,27.5
011133,89.1089108910891,Colima,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,26.7326732673267
011133,76.9230769230769,Durango,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,23.0769230769231
011133,65.2173913043478,Guanajuato,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,19.5652173913043
011133,75,Guerrero,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,22.5
011133,50,Hidalgo,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,15
011133,100,Jalisco,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,30
011133,70.5882352941177,Michoacán,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,21.1764705882353
011133,52.7777777777778,Morelos,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,15.8333333333333
011133,50,México,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,15
011133,100,Nayarit,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,30
011133,90,Nuevo León,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,27
011133,58.1395348837209,Oaxaca,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,17.4418604651163
011133,52.5,Puebla,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,15.75
011133,63.4920634920635,Querétaro,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,19.0476190476191
011133,63.6363636363636,Quintana Roo,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,19.0909090909091
011133,66.6666666666667,San Luis Potosí,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,20
011133,80,Sinaloa,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,24
011133,73.5294117647059,Sonora,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,22.0588235294118
011133,36.6666666666667,Tabasco,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,11
011133,133.333333333333,Tamaulipas,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,40
011133,40,Tlaxcala,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,12
011133,53.5714285714286,Veracruz,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,16.0714285714286
011133,50,Yucatán,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,15
011133,77.9220779220779,Zacatecas,0.3,0.00636779724338047,0.0212259908112682,0.3,0.325,23.3766233766234
011134,83.8709677419355,Aguascalientes,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,52
011134,83.3333333333333,Baja California,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,51.6666666666667
011134,83.8709677419355,Baja California Sur,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,52
011134,78.6885245901639,Campeche,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,48.7868852459017
011134,94.1176470588235,Chiapas,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,58.3529411764706
011134,80.6451612903226,Chihuahua,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,50
011134,88.2352941176471,Ciudad de México,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,54.7058823529412
011134,81.25,Coahuila,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,50.375
011134,85.2941176470588,Colima,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,52.8823529411765
011134,81.7741935483871,Durango,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,50.7
011134,76.4705882352941,Guanajuato,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,47.4117647058824
011134,142.857142857143,Guerrero,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,88.5714285714286
011134,80.6451612903226,Hidalgo,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,50
011134,90.3225806451613,Jalisco,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,56
011134,90,Michoacán,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,55.8
011134,110.869565217391,Morelos,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,68.7391304347826
011134,100,México,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,62
011134,88.8888888888889,Nayarit,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,55.1111111111111
011134,76.4705882352941,Nuevo León,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,47.4117647058824
011134,142.857142857143,Oaxaca,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,88.5714285714286
011134,119.047619047619,Puebla,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,73.8095238095238
011134,83.8709677419355,Querétaro,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,52
011134,79.4117647058824,Quintana Roo,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,49.2352941176471
011134,80.8823529411765,San Luis Potosí,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,50.1470588235294
011134,80.327868852459,Sinaloa,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,49.8032786885246
011134,79.0322580645161,Sonora,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,49
011134,80.6451612903226,Tabasco,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,50
011134,77.9411764705882,Tamaulipas,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,48.3235294117647
011134,130.555555555556,Tlaxcala,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,80.9444444444445
011134,119.402985074627,Veracruz,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,74.0298507462687
011134,80.8823529411765,Yucatán,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,50.1470588235294
011134,88.2352941176471,Zacatecas,0.62,0.00763814031372404,0.0123195811511678,0.62,0.65,54.7058823529412
011135,119.047619047619,Aguascalientes,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,22.0238095238095
011135,123.893805309735,Baja California,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,22.9203539823009
011135,129.032258064516,Baja California Sur,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,23.8709677419355
011135,112.994350282486,Campeche,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,20.9039548022599
011135,80,Chiapas,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,14.8
011135,106.858407079646,Chihuahua,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,19.7688053097345
011135,114.457831325301,Ciudad de México,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,21.1746987951807
011135,110.96,Coahuila,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,20.5276
011135,100,Colima,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,18.5
011135,113.04347826087,Durango,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,20.9130434782609
011135,118.343195266272,Guanajuato,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,21.8934911242604
011135,94.1176470588235,Guerrero,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,17.4117647058824
011135,88.2352941176471,Hidalgo,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,16.3235294117647
011135,105.555555555556,Jalisco,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,19.5277777777778
011135,111.111111111111,Michoacán,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,20.5555555555556
011135,104.602510460251,Morelos,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,19.3514644351464
011135,100,México,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,18.5
011135,110,Nayarit,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,20.35
011135,105.882352941176,Nuevo León,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,19.5882352941176
011135,88.2352941176471,Oaxaca,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,16.3235294117647
011135,82.3529411764706,Puebla,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,15.2352941176471
011135,100,Querétaro,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,18.5
011135,118.055555555556,Quintana Roo,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,21.8402777777778
011135,103.448275862069,San Luis Potosí,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,19.1379310344828
011135,113.333333333333,Sinaloa,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,20.9666666666667
011135,122.58064516129,Sonora,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,22.6774193548387
011135,96.4467005076142,Tabasco,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,17.8426395939086
011135,117.647058823529,Tamaulipas,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,21.7647058823529
011135,120,Tlaxcala,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,22.2
011135,88.2352941176471,Veracruz,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,16.3235294117647
011135,113.924050632911,Yucatán,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,21.0759493670886
011135,111.111111111111,Zacatecas,0.185,0.00509563424553142,0.0275439688947644,0.18,0.2,20.5555555555556
011137,82.3529411764706,Aguascalientes,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,28.8235294117647
011137,144.444444444444,Baja California,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,50.5555555555556
011137,158.730158730159,Baja California Sur,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,55.5555555555556
011137,83.3333333333333,Campeche,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,29.1666666666667
011137,60.0600600600601,Chiapas,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,21.021021021021
011137,133.333333333333,Chihuahua,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,46.6666666666667
011137,100,Ciudad de México,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,35
011137,114.285714285714,Coahuila,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,40
011137,112.903225806452,Colima,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,39.5161290322581
011137,111.111111111111,Durango,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,38.8888888888889
011137,77.7777777777778,Guanajuato,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,27.2222222222222
011137,74.0740740740741,Guerrero,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,25.9259259259259
011137,74.0740740740741,Hidalgo,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,25.9259259259259
011137,117.647058823529,Jalisco,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,41.1764705882353
011137,83.3333333333333,Michoacán,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,29.1666666666667
011137,88.8888888888889,Morelos,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,31.1111111111111
011137,75,México,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,26.25
011137,117.647058823529,Nayarit,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,41.1764705882353
011137,125,Nuevo León,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,43.75
011137,66.6666666666667,Oaxaca,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,23.3333333333333
011137,66.6666666666667,Puebla,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,23.3333333333333
011137,100,Querétaro,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,35
011137,80,Quintana Roo,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,28
011137,97.5609756097561,San Luis Potosí,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,34.1463414634146
011137,120.37037037037,Sinaloa,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,42.1296296296296
011137,100,Sonora,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,35
011137,83.3333333333333,Tabasco,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,29.1666666666667
011137,133.333333333333,Tamaulipas,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,46.6666666666667
011137,66.6666666666667,Tlaxcala,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,23.3333333333333
011137,57.1428571428572,Veracruz,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,20
011137,71.4285714285714,Yucatán,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,25
011137,75,Zacatecas,0.35,0.0101930310561469,0.0291229458747055,0.32,0.36,26.25
011150,50,Aguascalientes,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,50,Baja California,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,50,Baja California Sur,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,50,Campeche,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,45,Chiapas,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,9.9
011150,42.8571428571429,Chihuahua,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,9.42857142857143
011150,50,Ciudad de México,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,40,Coahuila,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,8.8
011150,50,Colima,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,50,Durango,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,50,Guanajuato,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,50,Guerrero,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,50,Hidalgo,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,50,Jalisco,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,50,Michoacán,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,50,Morelos,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,50,México,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,54.5454545454546,Nayarit,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,12
011150,45.4545454545455,Nuevo León,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,10
011150,45.4545454545455,Oaxaca,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,10
011150,45,Puebla,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,9.9
011150,50,Querétaro,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,55.0206327372765,Quintana Roo,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,12.1045392022008
011150,45,San Luis Potosí,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,9.9
011150,50,Sinaloa,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,45.4545454545455,Sonora,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,10
011150,44.4444444444444,Tabasco,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,9.77777777777778
011150,48,Tamaulipas,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,10.56
011150,50,Tlaxcala,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,50,Veracruz,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,50,Yucatán,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,11
011150,45.4545454545455,Zacatecas,0.22,0.00764400327091759,0.0347454694132618,0.22,0.25,10
011192,108.024691358025,Aguascalientes,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,38.8888888888889
011192,106.666666666667,Baja California,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,38.4
011192,114.197530864198,Baja California Sur,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,41.1111111111111
011192,92.1052631578947,Campeche,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,33.1578947368421
011192,80,Chiapas,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,28.8
011192,101.428571428571,Chihuahua,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,36.5142857142857
011192,104.938271604938,Ciudad de México,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,37.7777777777778
011192,100,Coahuila,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,36
011192,100,Colima,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,36
011192,100,Durango,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,36
011192,93.3333333333333,Guanajuato,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,33.6
011192,83.3333333333333,Guerrero,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,30
011192,86.4197530864198,Hidalgo,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,31.1111111111111
011192,97.2222222222222,Jalisco,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,35
011192,92.8571428571428,Michoacán,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,33.4285714285714
011192,89.2857142857143,Morelos,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,32.1428571428571
011192,92,México,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,33.12
011192,117.1875,Nayarit,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,42.1875
011192,96,Nuevo León,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,34.56
011192,100,Oaxaca,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,36
011192,83.3333333333333,Puebla,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,30
011192,108.823529411765,Querétaro,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,39.1764705882353
011192,96.4285714285714,Quintana Roo,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,34.7142857142857
011192,94.5945945945946,San Luis Potosí,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,34.0540540540541
011192,90,Sinaloa,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,32.4
011192,92,Sonora,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,33.12
011192,107.142857142857,Tabasco,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,38.5714285714286
011192,88.2352941176471,Tamaulipas,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,31.7647058823529
011192,77.7777777777778,Tlaxcala,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,28
011192,91.6666666666667,Veracruz,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,33
011192,100,Yucatán,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,36
011192,91.533180778032,Zacatecas,0.36,0.010178961046536,0.0282748917959334,0.36,0.4,32.9519450800915
011221,180,Aguascalientes,1,0.127349962631767,0.127349962631767,1,1.5,180
011221,160,Baja California,1,0.127349962631767,0.127349962631767,1,1.5,160
011221,174.561403508772,Baja California Sur,1,0.127349962631767,0.127349962631767,1,1.5,174.561403508772
011221,130,Campeche,1,0.127349962631767,0.127349962631767,1,1.5,130
011221,150,Chiapas,1,0.127349962631767,0.127349962631767,1,1.5,150
011221,160,Chihuahua,1,0.127349962631767,0.127349962631767,1,1.5,160
011221,170,Ciudad de México,1,0.127349962631767,0.127349962631767,1,1.5,170
011221,150,Coahuila,1,0.127349962631767,0.127349962631767,1,1.5,150
011221,180,Colima,1,0.127349962631767,0.127349962631767,1,1.5,180
011221,145,Durango,1,0.127349962631767,0.127349962631767,1,1.5,145
011221,180,Guanajuato,1,0.127349962631767,0.127349962631767,1,1.5,180
011221,190,Guerrero,1,0.127349962631767,0.127349962631767,1,1.5,190
011221,170,Hidalgo,1,0.127349962631767,0.127349962631767,1,1.5,170
011221,180,Jalisco,1,0.127349962631767,0.127349962631767,1,1.5,180
011221,180,Michoacán,1,0.127349962631767,0.127349962631767,1,1.5,180
011221,175,Morelos,1,0.127349962631767,0.127349962631767,1,1.5,175
011221,170,México,1,0.127349962631767,0.127349962631767,1,1.5,170
011221,170,Nayarit,1,0.127349962631767,0.127349962631767,1,1.5,170
011221,130,Nuevo León,1,0.127349962631767,0.127349962631767,1,1.5,130
011221,200,Oaxaca,1,0.127349962631767,0.127349962631767,1,1.5,200
011221,150,Puebla,1,0.127349962631767,0.127349962631767,1,1.5,150
011221,180,Querétaro,1,0.127349962631767,0.127349962631767,1,1.5,180
011221,160,Quintana Roo,1,0.127349962631767,0.127349962631767,1,1.5,160
011221,190,San Luis Potosí,1,0.127349962631767,0.127349962631767,1,1.5,190
011221,163.757575757576,Sinaloa,1,0.127349962631767,0.127349962631767,1,1.5,163.757575757576
011221,150,Sonora,1,0.127349962631767,0.127349962631767,1,1.5,150
011221,150,Tabasco,1,0.127349962631767,0.127349962631767,1,1.5,150
011221,160,Tamaulipas,1,0.127349962631767,0.127349962631767,1,1.5,160
011221,160,Tlaxcala,1,0.127349962631767,0.127349962631767,1,1.5,160
011221,166.666666666667,Veracruz,1,0.127349962631767,0.127349962631767,1,1.5,166.666666666667
011221,130,Yucatán,1,0.127349962631767,0.127349962631767,1,1.5,130
011221,150,Zacatecas,1,0.127349962631767,0.127349962631767,1,1.5,150
011224,133.333333333333,Aguascalientes,0.7,0.038194865911286,0.05456409415898,0.6,0.75,93.3333333333333
011224,139,Baja California,0.7,0.038194865911286,0.05456409415898,0.6,0.75,97.3
011224,145,Baja California Sur,0.7,0.038194865911286,0.05456409415898,0.6,0.75,101.5
011224,120,Campeche,0.7,0.038194865911286,0.05456409415898,0.6,0.75,84
011224,150,Chiapas,0.7,0.038194865911286,0.05456409415898,0.6,0.75,105
011224,131.034482758621,Chihuahua,0.7,0.038194865911286,0.05456409415898,0.6,0.75,91.7241379310345
011224,150,Ciudad de México,0.7,0.038194865911286,0.05456409415898,0.6,0.75,105
011224,119,Coahuila,0.7,0.038194865911286,0.05456409415898,0.6,0.75,83.3
011224,150,Colima,0.7,0.038194865911286,0.05456409415898,0.6,0.75,105
011224,120,Durango,0.7,0.038194865911286,0.05456409415898,0.6,0.75,84
011224,150,Guanajuato,0.7,0.038194865911286,0.05456409415898,0.6,0.75,105
011224,180,Guerrero,0.7,0.038194865911286,0.05456409415898,0.6,0.75,126
011224,140.056022408964,Hidalgo,0.7,0.038194865911286,0.05456409415898,0.6,0.75,98.0392156862745
011224,160,Jalisco,0.7,0.038194865911286,0.05456409415898,0.6,0.75,112
011224,160,Michoacán,0.7,0.038194865911286,0.05456409415898,0.6,0.75,112
011224,140,Morelos,0.7,0.038194865911286,0.05456409415898,0.6,0.75,98
011224,160,México,0.7,0.038194865911286,0.05456409415898,0.6,0.75,112
011224,133.333333333333,Nayarit,0.7,0.038194865911286,0.05456409415898,0.6,0.75,93.3333333333333
011224,120,Nuevo León,0.7,0.038194865911286,0.05456409415898,0.6,0.75,84
011224,160,Oaxaca,0.7,0.038194865911286,0.05456409415898,0.6,0.75,112
011224,130,Puebla,0.7,0.038194865911286,0.05456409415898,0.6,0.75,91
011224,166.666666666667,Querétaro,0.7,0.038194865911286,0.05456409415898,0.6,0.75,116.666666666667
011224,140,Quintana Roo,0.7,0.038194865911286,0.05456409415898,0.6,0.75,98
011224,140,San Luis Potosí,0.7,0.038194865911286,0.05456409415898,0.6,0.75,98
011224,181.25,Sinaloa,0.7,0.038194865911286,0.05456409415898,0.6,0.75,126.875
011224,120,Sonora,0.7,0.038194865911286,0.05456409415898,0.6,0.75,84
011224,140.056022408964,Tabasco,0.7,0.038194865911286,0.05456409415898,0.6,0.75,98.0392156862745
011224,133.333333333333,Tamaulipas,0.7,0.038194865911286,0.05456409415898,0.6,0.75,93.3333333333333
011224,140,Tlaxcala,0.7,0.038194865911286,0.05456409415898,0.6,0.75,98
011224,140,Veracruz,0.7,0.038194865911286,0.05456409415898,0.6,0.75,98
011224,120,Yucatán,0.7,0.038194865911286,0.05456409415898,0.6,0.75,84
011224,120,Zacatecas,0.7,0.038194865911286,0.05456409415898,0.6,0.75,84
011228,120,Aguascalientes,1,0.127163521466669,0.127163521466669,1,1.5,120
011228,85.1238938053097,Baja California,1,0.127163521466669,0.127163521466669,1,1.5,85.1238938053097
011228,108,Baja California Sur,1,0.127163521466669,0.127163521466669,1,1.5,108
011228,110,Campeche,1,0.127163521466669,0.127163521466669,1,1.5,110
011228,120,Chiapas,1,0.127163521466669,0.127163521466669,1,1.5,120
011228,100,Chihuahua,1,0.127163521466669,0.127163521466669,1,1.5,100
011228,110,Ciudad de México,1,0.127163521466669,0.127163521466669,1,1.5,110
011228,100,Coahuila,1,0.127163521466669,0.127163521466669,1,1.5,100
011228,120,Colima,1,0.127163521466669,0.127163521466669,1,1.5,120
011228,120,Durango,1,0.127163521466669,0.127163521466669,1,1.5,120
011228,125,Guanajuato,1,0.127163521466669,0.127163521466669,1,1.5,125
011228,130,Guerrero,1,0.127163521466669,0.127163521466669,1,1.5,130
011228,120,Hidalgo,1,0.127163521466669,0.127163521466669,1,1.5,120
011228,130,Jalisco,1,0.127163521466669,0.127163521466669,1,1.5,130
011228,140,Michoacán,1,0.127163521466669,0.127163521466669,1,1.5,140
011228,130,Morelos,1,0.127163521466669,0.127163521466669,1,1.5,130
011228,125,México,1,0.127163521466669,0.127163521466669,1,1.5,125
011228,120,Nayarit,1,0.127163521466669,0.127163521466669,1,1.5,120
